~iteration~,knn_monitor_accuracy
266,28.857142857142858
267,29.142857142857142
268,25.71428571428571
269,29.714285714285715
270,30.857142857142854
271,27.714285714285715
272,30.857142857142854
273,29.142857142857142
274,30.28571428571429
275,27.42857142857143
276,26.571428571428573
277,29.142857142857142
278,33.42857142857143
279,29.714285714285715
280,28.57142857142857
281,27.42857142857143
282,29.428571428571427
283,28.285714285714285
284,31.428571428571427
285,30.28571428571429
286,29.428571428571427
287,30.0
288,29.142857142857142
289,30.0
290,29.714285714285715
291,30.0
292,31.71428571428571
293,31.428571428571427
294,32.857142857142854
295,28.57142857142857
296,31.428571428571427
297,29.714285714285715
298,29.428571428571427
299,30.857142857142854
300,30.0
301,32.857142857142854
302,27.714285714285715
303,30.28571428571429
304,30.0
305,30.0
306,27.714285714285715
307,30.28571428571429
308,31.428571428571427
309,30.28571428571429
310,30.0
311,28.285714285714285
312,27.714285714285715
313,29.714285714285715
314,32.57142857142858
315,32.857142857142854
316,26.571428571428573
317,32.0
318,29.714285714285715
319,29.428571428571427
320,28.000000000000004
321,30.571428571428573
322,27.42857142857143
323,29.142857142857142
324,28.57142857142857
325,28.285714285714285
326,32.0
327,29.714285714285715
328,29.714285714285715
329,29.428571428571427
330,32.285714285714285
331,30.28571428571429
332,25.71428571428571
333,29.428571428571427
334,27.714285714285715
335,30.857142857142854
336,28.857142857142858
337,30.857142857142854
338,28.57142857142857
339,28.57142857142857
340,33.14285714285714
341,28.857142857142858
342,32.57142857142858
343,32.285714285714285
344,33.42857142857143
345,30.28571428571429
346,31.71428571428571
347,30.28571428571429
348,30.0
349,29.714285714285715
350,30.28571428571429
351,28.285714285714285
352,31.428571428571427
353,28.57142857142857
354,32.0
355,32.0
356,29.714285714285715
357,31.142857142857146
358,29.428571428571427
359,31.142857142857146
360,30.571428571428573
361,29.142857142857142
362,29.714285714285715
363,31.71428571428571
364,30.28571428571429
365,29.142857142857142
366,30.0
367,32.0
368,31.71428571428571
369,31.428571428571427
370,30.571428571428573
371,29.428571428571427
372,28.000000000000004
373,29.714285714285715
374,28.857142857142858
375,27.714285714285715
376,28.285714285714285
377,28.857142857142858
378,30.0
379,32.0
380,30.0
381,30.0
382,31.428571428571427
383,31.428571428571427
384,28.000000000000004
385,29.428571428571427
386,31.142857142857146
387,31.71428571428571
388,30.0
389,30.28571428571429
390,30.857142857142854
391,29.714285714285715
392,31.71428571428571
393,29.428571428571427
394,30.0
395,28.857142857142858
396,30.28571428571429
397,29.428571428571427
398,28.857142857142858
399,30.28571428571429
400,27.142857142857142
401,30.571428571428573
402,28.285714285714285
403,30.28571428571429
404,33.14285714285714
405,32.0
406,29.428571428571427
407,31.428571428571427
408,34.57142857142857
409,31.142857142857146
410,30.0
411,32.857142857142854
412,33.42857142857143
413,32.57142857142858
414,32.0
415,29.428571428571427
416,33.14285714285714
417,32.57142857142858
418,33.714285714285715
419,31.142857142857146
420,33.42857142857143
421,30.28571428571429
422,33.714285714285715
423,34.285714285714285
424,32.57142857142858
425,31.71428571428571
426,30.28571428571429
427,30.857142857142854
428,30.857142857142854
429,32.0
430,31.142857142857146
431,31.142857142857146
432,33.714285714285715
433,32.57142857142858
434,34.57142857142857
435,32.57142857142858
436,34.0
437,33.42857142857143
438,33.14285714285714
439,30.28571428571429
440,30.571428571428573
441,31.142857142857146
442,32.0
443,35.14285714285714
444,32.285714285714285
445,34.57142857142857
446,32.285714285714285
447,34.0
448,31.71428571428571
449,34.285714285714285
450,33.14285714285714
451,34.0
452,34.285714285714285
453,33.42857142857143
454,35.14285714285714
455,34.0
456,34.285714285714285
457,35.714285714285715
458,32.57142857142858
459,32.857142857142854
460,34.57142857142857
461,32.0
462,30.857142857142854
463,32.0
464,32.857142857142854
465,34.85714285714286
466,32.857142857142854
467,35.714285714285715
468,32.0
469,32.0
470,32.857142857142854
471,31.428571428571427
472,33.42857142857143
473,34.57142857142857
474,32.285714285714285
475,34.0
476,34.0
477,35.14285714285714
478,35.14285714285714
479,34.285714285714285
480,33.14285714285714
481,35.14285714285714
482,32.0
483,36.0
484,35.14285714285714
485,35.14285714285714
486,36.857142857142854
487,35.14285714285714
488,34.57142857142857
489,37.42857142857143
490,35.14285714285714
491,34.85714285714286
492,36.0
493,35.714285714285715
494,33.42857142857143
495,35.14285714285714
496,34.285714285714285
497,37.42857142857143
498,35.714285714285715
499,36.285714285714285
500,34.85714285714286
501,34.85714285714286
502,36.285714285714285
503,34.57142857142857
504,37.714285714285715
505,35.42857142857142
506,33.42857142857143
507,36.57142857142857
508,38.0
509,34.85714285714286
510,34.57142857142857
511,36.285714285714285
512,37.142857142857146
513,36.285714285714285
514,33.42857142857143
515,37.142857142857146
516,34.57142857142857
517,35.42857142857142
518,38.285714285714285
519,37.142857142857146
520,35.42857142857142
521,35.714285714285715
522,35.14285714285714
523,35.714285714285715
524,39.714285714285715
525,36.57142857142857
526,35.42857142857142
527,36.57142857142857
528,34.0
529,37.142857142857146
530,36.0
531,36.57142857142857
532,36.285714285714285
533,38.57142857142858
534,35.42857142857142
535,35.714285714285715
536,37.714285714285715
537,37.42857142857143
538,38.857142857142854
539,37.42857142857143
540,38.0
541,37.142857142857146
542,37.142857142857146
543,34.85714285714286
544,35.714285714285715
545,37.714285714285715
546,37.142857142857146
547,37.42857142857143
548,37.42857142857143
549,35.714285714285715
550,37.42857142857143
551,38.57142857142858
552,38.857142857142854
553,39.42857142857143
554,40.0
555,38.285714285714285
556,35.714285714285715
557,40.85714285714286
558,39.42857142857143
559,38.285714285714285
560,38.857142857142854
561,38.57142857142858
562,36.857142857142854
563,36.857142857142854
564,40.0
565,37.142857142857146
566,38.0
567,39.714285714285715
568,36.857142857142854
569,36.285714285714285
570,36.57142857142857
571,37.42857142857143
572,35.714285714285715
573,42.857142857142854
574,38.0
575,37.42857142857143
576,40.0
577,35.714285714285715
578,39.42857142857143
579,36.57142857142857
580,36.857142857142854
581,37.714285714285715
582,37.714285714285715
583,36.57142857142857
584,35.714285714285715
585,37.142857142857146
586,38.57142857142858
587,38.57142857142858
588,37.142857142857146
589,38.0
590,37.142857142857146
591,37.714285714285715
592,35.42857142857142
593,37.42857142857143
594,36.0
595,38.285714285714285
596,35.14285714285714
597,36.0
598,40.85714285714286
599,37.714285714285715
600,37.142857142857146
601,34.85714285714286
602,37.42857142857143
603,38.57142857142858
604,37.42857142857143
605,36.57142857142857
606,35.714285714285715
607,40.57142857142857
608,36.285714285714285
609,35.42857142857142
610,36.57142857142857
611,38.0
612,37.714285714285715
613,37.714285714285715
614,38.0
615,37.714285714285715
616,38.285714285714285
617,38.57142857142858
618,39.14285714285714
619,39.714285714285715
620,37.714285714285715
621,38.285714285714285
622,37.714285714285715
623,37.714285714285715
624,35.42857142857142
625,39.42857142857143
626,38.57142857142858
627,39.42857142857143
628,38.0
629,37.42857142857143
630,40.57142857142857
631,34.85714285714286
632,36.57142857142857
633,35.42857142857142
634,37.714285714285715
635,38.0
636,35.14285714285714
637,39.42857142857143
638,38.0
639,38.0
640,40.285714285714285
641,37.714285714285715
642,38.57142857142858
643,38.57142857142858
644,37.142857142857146
645,38.285714285714285
646,36.857142857142854
647,39.14285714285714
648,36.57142857142857
649,36.285714285714285
650,38.0
651,38.0
652,36.0
653,38.0
654,38.0
655,35.714285714285715
656,37.714285714285715
657,42.0
658,36.57142857142857
659,35.714285714285715
660,39.714285714285715
661,35.714285714285715
662,37.714285714285715
663,40.285714285714285
664,39.714285714285715
665,38.857142857142854
666,35.714285714285715
667,37.714285714285715
668,36.857142857142854
669,36.57142857142857
670,38.0
671,36.285714285714285
672,38.857142857142854
673,38.57142857142858
674,36.57142857142857
675,39.14285714285714
676,38.285714285714285
677,39.42857142857143
678,38.0
679,35.14285714285714
680,36.57142857142857
681,37.714285714285715
682,37.714285714285715
683,37.714285714285715
684,38.0
685,38.285714285714285
686,38.0
687,38.0
688,36.57142857142857
689,39.14285714285714
690,37.142857142857146
691,37.42857142857143
692,37.714285714285715
693,36.857142857142854
694,37.714285714285715
695,36.57142857142857
696,35.714285714285715
697,35.714285714285715
698,36.857142857142854
699,38.57142857142858
700,37.142857142857146
701,35.14285714285714
702,38.0
703,35.714285714285715
704,35.14285714285714
705,34.285714285714285
706,37.142857142857146
707,35.714285714285715
708,35.714285714285715
709,37.714285714285715
710,38.857142857142854
711,35.714285714285715
712,34.285714285714285
713,35.42857142857142
714,37.714285714285715
715,38.57142857142858
716,35.714285714285715
717,37.142857142857146
718,37.714285714285715
719,33.42857142857143
720,36.857142857142854
721,38.0
722,35.42857142857142
723,36.57142857142857
724,36.0
725,36.57142857142857
726,34.85714285714286
727,38.57142857142858
728,36.57142857142857
729,33.714285714285715
730,38.285714285714285
731,38.57142857142858
732,38.0
733,38.0
734,36.0
735,37.42857142857143
736,38.857142857142854
737,36.857142857142854
738,38.57142857142858
739,37.142857142857146
740,37.714285714285715
741,38.0
742,36.0
743,37.142857142857146
744,38.285714285714285
745,37.714285714285715
746,40.85714285714286
747,38.0
748,38.285714285714285
749,36.857142857142854
750,38.0
751,38.0
752,39.14285714285714
753,36.57142857142857
754,38.285714285714285
755,39.14285714285714
756,37.142857142857146
757,39.14285714285714
758,37.714285714285715
759,36.57142857142857
760,37.142857142857146
761,36.857142857142854
762,38.57142857142858
763,38.0
764,35.14285714285714
765,37.714285714285715
766,38.0
767,36.285714285714285
768,39.42857142857143
769,38.857142857142854
770,35.42857142857142
771,39.714285714285715
772,39.14285714285714
773,35.714285714285715
774,36.57142857142857
775,38.285714285714285
776,38.57142857142858
777,38.0
778,39.14285714285714
779,34.57142857142857
780,40.285714285714285
781,36.0
782,37.714285714285715
783,38.0
784,38.0
785,39.14285714285714
786,42.285714285714285
787,37.42857142857143
788,38.857142857142854
789,36.857142857142854
790,40.57142857142857
791,34.57142857142857
792,36.57142857142857
793,38.285714285714285
794,37.142857142857146
795,38.0
796,37.142857142857146
797,38.57142857142858
798,38.0
799,38.857142857142854
800,35.714285714285715
801,39.714285714285715
802,37.42857142857143
803,38.57142857142858
804,38.0
805,38.57142857142858
806,39.14285714285714
807,38.857142857142854
808,38.0
809,36.857142857142854
810,37.142857142857146
811,36.285714285714285
812,39.714285714285715
813,36.57142857142857
814,37.714285714285715
815,40.0
816,38.857142857142854
817,38.0
818,38.857142857142854
819,38.285714285714285
820,38.57142857142858
821,38.57142857142858
822,40.57142857142857
823,40.0
824,39.14285714285714
825,38.0
826,37.714285714285715
827,38.0
828,37.42857142857143
829,39.14285714285714
830,37.42857142857143
831,35.42857142857142
832,37.42857142857143
833,38.57142857142858
834,37.142857142857146
835,36.57142857142857
836,38.57142857142858
837,36.857142857142854
838,38.0
839,37.42857142857143
840,35.714285714285715
841,36.285714285714285
842,37.42857142857143
843,38.57142857142858
844,37.142857142857146
845,33.714285714285715
846,36.0
847,37.714285714285715
848,35.14285714285714
849,36.857142857142854
850,34.0
851,36.285714285714285
852,38.857142857142854
853,40.0
854,40.285714285714285
855,40.0
856,37.714285714285715
857,38.57142857142858
858,38.285714285714285
859,35.714285714285715
860,40.0
861,39.42857142857143
862,34.85714285714286
863,36.57142857142857
864,36.285714285714285
865,40.0
866,37.42857142857143
867,35.14285714285714
868,37.142857142857146
869,38.857142857142854
870,38.857142857142854
871,36.857142857142854
872,37.42857142857143
873,38.285714285714285
874,38.57142857142858
875,37.42857142857143
876,36.857142857142854
877,37.42857142857143
878,35.714285714285715
879,39.714285714285715
880,37.142857142857146
881,38.0
882,35.42857142857142
883,35.714285714285715
884,36.57142857142857
885,40.285714285714285
886,37.142857142857146
887,37.714285714285715
888,39.14285714285714
889,34.57142857142857
890,36.857142857142854
891,37.714285714285715
892,36.285714285714285
893,37.142857142857146
894,38.285714285714285
895,40.285714285714285
896,41.42857142857143
897,39.42857142857143
898,37.42857142857143
899,39.714285714285715
900,39.714285714285715
901,38.857142857142854
902,39.14285714285714
903,35.14285714285714
904,36.857142857142854
905,38.285714285714285
906,38.57142857142858
907,38.0
908,38.857142857142854
909,38.57142857142858
910,40.85714285714286
911,37.714285714285715
912,37.42857142857143
913,35.14285714285714
914,37.142857142857146
915,38.57142857142858
916,37.142857142857146
917,39.714285714285715
918,36.57142857142857
919,36.285714285714285
920,39.714285714285715
921,38.285714285714285
922,41.14285714285714
923,37.42857142857143
924,38.857142857142854
925,39.42857142857143
926,38.57142857142858
927,39.14285714285714
928,38.57142857142858
929,37.714285714285715
930,39.714285714285715
931,39.14285714285714
932,38.857142857142854
933,40.285714285714285
934,38.0
935,37.142857142857146
936,36.57142857142857
937,39.714285714285715
938,36.857142857142854
939,40.85714285714286
940,43.42857142857143
941,41.714285714285715
942,39.714285714285715
943,37.714285714285715
944,40.57142857142857
945,38.285714285714285
946,41.714285714285715
947,42.0
948,42.57142857142857
949,39.42857142857143
950,39.42857142857143
951,38.857142857142854
952,41.714285714285715
953,38.285714285714285
954,39.42857142857143
955,37.42857142857143
956,37.714285714285715
957,40.285714285714285
958,41.42857142857143
959,38.285714285714285
960,39.14285714285714
961,37.142857142857146
962,38.0
963,39.42857142857143
964,39.14285714285714
965,39.42857142857143
966,37.714285714285715
967,36.857142857142854
968,36.285714285714285
969,37.714285714285715
970,38.285714285714285
971,38.0
972,39.714285714285715
973,41.14285714285714
974,40.85714285714286
975,38.857142857142854
976,38.857142857142854
977,39.42857142857143
978,38.285714285714285
979,39.14285714285714
980,40.57142857142857
981,37.42857142857143
982,38.57142857142858
