~iteration~,loss
0,5.42493200302124
1,6.1236371994018555
2,6.545466423034668
3,6.7570953369140625
4,6.962164878845215
5,7.119692325592041
6,7.189207077026367
7,7.312505722045898
8,7.449174880981445
9,7.503473281860352
10,7.532662391662598
11,7.589359283447266
12,7.674909591674805
13,7.554586410522461
14,7.643954277038574
15,7.631600379943848
16,7.642130374908447
17,7.5835113525390625
18,7.452664375305176
19,7.359633445739746
20,7.358925819396973
21,7.453148365020752
22,7.325455665588379
23,7.311276912689209
24,7.272520542144775
25,7.212244510650635
26,7.2263569831848145
27,7.12843132019043
28,7.013347625732422
29,7.058394432067871
30,6.977564811706543
31,7.014583587646484
32,6.907078742980957
33,6.841219902038574
34,6.724199295043945
35,6.63507604598999
36,6.720390319824219
37,6.664801597595215
38,6.675915718078613
39,6.714733123779297
40,6.7391204833984375
41,6.6021199226379395
42,6.673270225524902
43,6.658638000488281
44,6.702635765075684
45,6.532609939575195
46,6.6115336418151855
47,6.565783500671387
48,6.57460880279541
49,6.543070316314697
50,6.552065849304199
51,6.537156105041504
52,6.427418231964111
53,6.464529037475586
54,6.564458847045898
55,6.486196994781494
56,6.449429512023926
57,6.42723274230957
58,6.471612930297852
59,6.428522109985352
60,6.458818435668945
61,6.47367525100708
62,6.5725998878479
63,6.461440086364746
64,6.411212921142578
65,6.312860012054443
66,6.411978721618652
67,6.44926643371582
68,6.447724342346191
69,6.348960876464844
70,6.3183088302612305
71,6.497425079345703
72,6.389096260070801
73,6.438517093658447
74,6.335634231567383
75,6.374077320098877
76,6.527419567108154
77,6.393260955810547
78,6.447038650512695
79,6.40241813659668
80,6.340210437774658
81,6.380607604980469
82,6.348237037658691
83,6.38541316986084
84,6.416834831237793
85,6.420248985290527
86,6.443185806274414
87,6.384385585784912
88,6.368871688842773
89,6.409603118896484
90,6.467494964599609
91,6.337186813354492
92,6.40281343460083
93,6.541984558105469
94,6.49473237991333
95,6.504654407501221
96,6.331196308135986
97,6.387143135070801
98,6.317172050476074
99,6.441062927246094
100,6.5173234939575195
101,6.3197340965271
102,6.435080051422119
103,6.478224754333496
104,6.326014518737793
105,6.4053802490234375
106,6.358179092407227
107,6.246443271636963
108,6.272845268249512
109,6.32615852355957
110,6.344714164733887
111,6.4113264083862305
112,6.244837284088135
113,6.3836493492126465
114,6.287386417388916
115,6.294055938720703
116,6.388087749481201
117,6.268866539001465
118,6.346056938171387
119,6.30011510848999
120,6.398599624633789
121,6.40291690826416
122,6.331772804260254
123,6.3525590896606445
124,6.3096089363098145
125,6.326534271240234
126,6.236301422119141
127,6.277586936950684
128,6.266907215118408
129,6.34772253036499
130,6.352492332458496
131,6.21284294128418
132,6.232363700866699
133,6.211453437805176
134,6.342525482177734
135,6.478362083435059
136,6.334756851196289
137,6.332886695861816
138,6.277570724487305
139,6.364904403686523
140,6.251482009887695
141,6.338004112243652
142,6.309541702270508
143,6.288671493530273
144,6.244648456573486
145,6.241115093231201
146,6.297511100769043
147,6.412041664123535
148,6.305910110473633
149,6.316746711730957
150,6.429028511047363
151,6.332271099090576
152,6.275454998016357
153,6.325688362121582
154,6.4419450759887695
155,6.2668633460998535
156,6.414466381072998
157,6.360719680786133
158,6.327251434326172
159,6.301004409790039
160,6.283334732055664
161,6.375084400177002
162,6.399575233459473
163,6.347652435302734
164,6.152673721313477
165,6.290621757507324
166,6.399739742279053
167,6.346268653869629
168,6.259137153625488
169,6.300315856933594
170,6.239248275756836
171,6.365586757659912
172,6.334107875823975
173,6.3450236320495605
174,6.337419509887695
175,6.2489519119262695
176,6.338323593139648
177,6.160435676574707
178,6.311346054077148
179,6.258432865142822
180,6.196990013122559
181,6.315446853637695
182,6.206989765167236
183,6.341648101806641
184,6.354253768920898
185,6.246502876281738
186,6.434615612030029
187,6.372714042663574
188,6.398183822631836
189,6.389415264129639
190,6.232309341430664
191,6.429888725280762
192,6.375673294067383
193,6.183712959289551
194,6.206717491149902
195,6.328403472900391
196,6.3195600509643555
197,6.281393527984619
198,6.322350978851318
199,6.291934013366699
200,6.369714736938477
201,6.2856621742248535
202,6.203370094299316
203,6.398430347442627
204,6.291343688964844
205,6.2546000480651855
206,6.349631309509277
207,6.256964683532715
208,6.3035173416137695
209,6.281721115112305
210,6.362086296081543
211,6.366165637969971
212,6.301855087280273
213,6.296818733215332
214,6.380603790283203
215,6.343979835510254
216,6.271825313568115
217,6.357901096343994
218,6.3281474113464355
219,6.302019119262695
220,6.307530879974365
221,6.251559257507324
222,6.279909133911133
223,6.291656494140625
224,6.312093734741211
225,6.265774250030518
226,6.350436210632324
227,6.187700271606445
228,6.265060901641846
229,6.2634477615356445
230,6.300813674926758
231,6.27490234375
232,6.291099548339844
233,6.394547462463379
234,6.34799337387085
235,6.266392707824707
236,6.264979362487793
237,6.272517681121826
238,6.335325717926025
239,6.313541889190674
240,6.400658130645752
241,6.3695526123046875
242,6.231872081756592
243,6.307363033294678
244,6.344176292419434
245,6.248711585998535
246,6.31028938293457
247,6.520686626434326
248,6.559991836547852
249,6.3609538078308105
250,6.420438766479492
251,6.270981311798096
252,6.2819366455078125
253,6.271117687225342
254,6.374981880187988
255,6.503294944763184
256,6.442161560058594
257,6.44169807434082
258,6.27585506439209
259,6.302867889404297
260,6.415871620178223
261,6.284318447113037
262,6.244016647338867
263,6.377295017242432
264,6.379520416259766
265,6.25401496887207
266,6.260712623596191
267,6.327972412109375
268,6.431282043457031
269,6.342307090759277
270,6.285888671875
271,6.263186931610107
272,6.258520126342773
273,6.261713981628418
274,6.324002265930176
275,6.361298084259033
276,6.143497467041016
277,6.244916915893555
278,6.386593818664551
279,6.349155426025391
280,6.54331111907959
281,6.40731143951416
282,6.205021858215332
283,6.440985679626465
284,6.4095330238342285
285,6.302566051483154
286,6.280857086181641
287,6.267913818359375
288,6.362086296081543
289,6.2840576171875
290,6.343934059143066
291,6.266129970550537
292,6.336425304412842
293,6.412113189697266
294,6.1889729499816895
295,6.298313617706299
296,6.249450206756592
297,6.427384376525879
298,6.34269380569458
299,6.275520324707031
300,6.184017181396484
301,6.277720928192139
302,6.354183197021484
303,6.312887668609619
304,6.440526962280273
305,6.321374893188477
306,6.310200214385986
307,6.374743938446045
308,6.453907489776611
309,6.3561577796936035
310,6.2723212242126465
311,6.3495378494262695
312,6.404852867126465
313,6.4199700355529785
314,6.308815956115723
315,6.364095687866211
316,6.266524314880371
317,6.463207244873047
318,6.29186487197876
319,6.311793804168701
320,6.320324897766113
321,6.207460880279541
322,6.313675403594971
323,6.21251106262207
324,6.181769847869873
325,6.180727958679199
326,6.328132629394531
327,6.289155960083008
328,6.547521114349365
329,6.344707489013672
330,6.421054840087891
331,6.313381195068359
332,6.341758728027344
333,6.321412563323975
334,6.356113433837891
335,6.371885776519775
336,6.434815883636475
337,6.362821102142334
338,6.214975357055664
339,6.303912162780762
340,6.283178806304932
341,6.367998123168945
342,6.216209411621094
343,6.285715579986572
344,6.2547101974487305
345,6.27689266204834
346,6.239466190338135
347,6.281172752380371
348,6.186430931091309
349,6.2794952392578125
350,6.168881893157959
351,6.3943562507629395
352,6.432137489318848
353,6.296571254730225
354,6.440074920654297
355,6.323723793029785
356,6.354613304138184
357,6.2434797286987305
358,6.28626823425293
359,6.3464884757995605
360,6.374795913696289
361,6.327566623687744
362,6.228052616119385
363,6.342306613922119
364,6.401950836181641
365,6.430704593658447
366,6.354026794433594
367,6.456813812255859
368,6.3372111320495605
369,6.37018346786499
370,6.345335960388184
371,6.3702802658081055
372,6.192990303039551
373,6.307029724121094
374,6.2784199714660645
375,6.351964473724365
376,6.214059829711914
377,6.13289213180542
378,6.154391288757324
379,6.252774715423584
380,6.324522972106934
381,6.19847297668457
382,6.136708736419678
383,6.134239196777344
384,6.281232833862305
385,6.329522132873535
386,6.340271949768066
387,6.207162857055664
388,6.331938743591309
389,6.377657890319824
390,6.288303852081299
391,6.1204328536987305
392,6.246132850646973
393,6.3742828369140625
394,6.148917198181152
395,6.213252067565918
396,6.336001396179199
397,6.217864990234375
398,6.221607685089111
399,6.29976224899292
400,6.373045921325684
401,6.389312744140625
402,6.292305946350098
403,6.235082149505615
404,6.3022074699401855
405,6.454847812652588
406,6.34836483001709
407,6.236386299133301
408,6.2459001541137695
409,6.238367080688477
410,6.203243732452393
411,6.252388000488281
412,6.249250411987305
413,6.134286880493164
414,6.135684013366699
415,6.234109401702881
416,6.332566261291504
417,6.225228786468506
418,6.176936149597168
419,6.297939300537109
420,6.282109260559082
421,6.239250183105469
422,6.320429801940918
423,6.319281578063965
424,6.194872856140137
425,6.173517227172852
426,6.427367210388184
427,6.329154014587402
428,6.298396110534668
429,6.2369704246521
430,6.214734077453613
431,6.282071113586426
432,6.120441913604736
433,6.151764869689941
434,6.117461204528809
435,6.226912021636963
436,6.255192279815674
437,6.346602439880371
438,6.177961349487305
439,6.222607135772705
440,6.1220502853393555
441,6.310110569000244
442,6.09597635269165
443,6.2873687744140625
444,6.412295818328857
445,6.24598503112793
446,6.120802879333496
447,6.058574199676514
448,6.270601272583008
449,6.431605815887451
450,6.230790138244629
451,6.309150218963623
452,6.2962646484375
453,6.238728046417236
454,6.138768196105957
455,6.14955997467041
456,6.251306056976318
457,6.278538703918457
458,6.427703857421875
459,6.315958023071289
460,6.171086311340332
461,6.120526313781738
462,5.992076873779297
463,6.305667877197266
464,6.188343048095703
465,6.117408752441406
466,6.265569686889648
467,6.289674758911133
468,6.227483749389648
469,6.183581352233887
470,6.135451316833496
471,6.236519813537598
472,6.195631980895996
473,6.198830604553223
474,6.313232421875
475,6.256916046142578
476,6.144060134887695
477,6.3438520431518555
478,6.318883895874023
479,6.231541156768799
480,6.2617950439453125
481,6.327877044677734
482,6.067802429199219
483,6.333431243896484
484,6.316677093505859
485,6.284895420074463
486,6.205746650695801
487,6.177773475646973
488,6.268738269805908
489,6.324552536010742
490,6.102446556091309
491,6.110858917236328
492,6.120439529418945
493,6.2936553955078125
494,6.126616954803467
495,6.305086612701416
496,6.202159881591797
497,6.159387588500977
498,6.256482124328613
499,6.107978820800781
500,6.365274429321289
501,6.3259992599487305
502,6.218071937561035
503,6.208162307739258
504,6.192322731018066
505,6.166306495666504
506,6.084240436553955
507,6.255422592163086
