~iteration~,loss
0,4.7531208992004395
1,5.4507646560668945
2,5.877006530761719
3,6.077901840209961
4,6.135426044464111
5,6.4094061851501465
6,6.500369071960449
7,6.596785545349121
8,6.669365882873535
9,6.872634410858154
10,6.887149810791016
11,6.9455413818359375
12,6.750522613525391
13,6.895937919616699
14,6.792125701904297
15,6.8718414306640625
16,6.818881988525391
17,6.725955963134766
18,6.6619462966918945
19,6.764549255371094
20,6.647530555725098
21,6.5556535720825195
22,6.567490577697754
23,6.551770210266113
24,6.330583572387695
25,6.4950151443481445
26,6.375572204589844
27,6.2815842628479
28,6.277708053588867
29,6.263161659240723
30,6.222691535949707
31,6.0322370529174805
32,6.066173553466797
33,5.962530612945557
34,5.9389495849609375
35,5.830766677856445
36,5.9361653327941895
37,5.861880302429199
38,5.760912895202637
39,5.743771076202393
40,5.796594619750977
41,5.878443717956543
42,5.765668869018555
43,5.736055374145508
44,5.730225086212158
45,5.706274509429932
46,5.839529037475586
47,5.765585422515869
48,5.855373382568359
49,5.73581075668335
50,5.702725887298584
51,5.791980743408203
52,5.6619954109191895
53,5.810361862182617
54,5.808444976806641
55,5.722019672393799
56,5.622956275939941
57,5.714224815368652
58,5.785114765167236
59,5.686160087585449
60,5.665990829467773
61,5.809701919555664
62,5.6986494064331055
63,5.7322998046875
64,5.737664699554443
65,5.650335788726807
66,5.675695896148682
67,5.720481872558594
68,5.720573902130127
69,5.745529651641846
70,5.624799728393555
71,5.696847915649414
72,5.732471466064453
73,5.728518009185791
74,5.673732757568359
75,5.897000789642334
76,5.775352478027344
77,5.852169036865234
78,5.695899963378906
79,5.720027446746826
80,5.739067077636719
81,5.800906181335449
82,5.65084171295166
83,5.679012298583984
84,5.721931457519531
85,5.699989318847656
86,5.675721168518066
87,5.877406120300293
88,5.786496162414551
89,5.892334938049316
90,5.744368076324463
91,5.755908012390137
92,5.761362075805664
93,5.71533203125
94,5.933263778686523
95,5.765214920043945
96,5.904843807220459
97,5.7273945808410645
98,5.712238311767578
99,5.736252784729004
100,5.782505512237549
101,5.8580756187438965
102,5.864646911621094
103,5.794478416442871
104,5.974922180175781
105,5.666069984436035
106,5.77686882019043
107,5.830155372619629
108,5.741992950439453
109,5.777669906616211
110,5.84371280670166
111,5.855263710021973
112,5.821044921875
113,5.801755905151367
114,5.77116060256958
115,5.8572540283203125
116,5.681341171264648
117,5.957737445831299
118,5.986256122589111
119,5.8782267570495605
120,5.928522109985352
121,5.899121284484863
122,5.7437238693237305
123,5.846927642822266
124,6.083677291870117
125,5.943992614746094
126,5.85390043258667
127,5.941684722900391
128,5.913791656494141
129,5.896371841430664
130,5.965210437774658
131,5.746442794799805
132,5.791522979736328
133,5.8818559646606445
134,5.923641204833984
135,5.918245315551758
136,5.877142906188965
137,5.913724899291992
138,5.8399658203125
139,5.958049774169922
140,5.92994499206543
141,5.953892707824707
142,5.8852458000183105
143,5.859137535095215
144,5.909866809844971
145,5.921175479888916
146,5.902832508087158
147,5.927892684936523
148,5.882804870605469
149,5.897242546081543
150,5.999748229980469
151,5.968041896820068
152,5.959029197692871
153,5.828370094299316
154,5.992021560668945
155,5.983959197998047
156,5.967299938201904
157,5.881006240844727
158,5.976391792297363
159,5.995619773864746
160,5.958003997802734
161,6.015101432800293
162,6.086503028869629
163,5.9471940994262695
164,5.9944963455200195
165,5.927516937255859
166,6.100444316864014
167,5.91852331161499
168,5.974808216094971
169,6.018214702606201
170,5.977142333984375
171,5.971149444580078
172,6.0102314949035645
173,5.98604679107666
174,5.960885047912598
175,6.068911552429199
176,5.996514320373535
177,6.136496067047119
178,6.042563438415527
179,5.974897384643555
180,6.057201862335205
181,6.03828763961792
182,6.08015251159668
183,6.043591499328613
184,5.988598823547363
185,6.00219202041626
186,6.03164005279541
187,6.047553539276123
188,6.03874397277832
189,6.075463771820068
190,6.114882469177246
191,6.0149712562561035
192,6.108626365661621
193,6.032402038574219
194,5.956867218017578
195,6.085663318634033
196,6.093945026397705
197,6.141329765319824
198,6.039680480957031
199,5.967389106750488
200,6.084432601928711
201,5.9182515144348145
202,6.03823184967041
203,6.07027530670166
204,6.055065155029297
205,6.048752307891846
206,6.089693069458008
207,6.1037139892578125
208,6.0860443115234375
209,6.0377326011657715
210,6.0286054611206055
211,6.130476474761963
212,6.110834121704102
213,6.295868873596191
214,6.1539306640625
215,6.091357707977295
216,6.2218017578125
217,6.154294490814209
218,6.0650434494018555
219,6.088350296020508
220,6.095851898193359
221,6.142867088317871
222,6.038395881652832
223,6.217675685882568
224,6.078792572021484
225,6.118396759033203
226,5.9131855964660645
227,6.2611541748046875
228,6.0943450927734375
229,6.282195091247559
230,6.072545528411865
231,6.038625717163086
232,6.281186103820801
233,6.074677467346191
234,6.1572980880737305
235,6.14617919921875
236,6.228673934936523
237,6.202334403991699
238,5.962968826293945
239,6.091833114624023
240,6.1025190353393555
241,6.277344703674316
242,6.287905693054199
243,6.2166571617126465
244,6.145507335662842
245,6.135044097900391
246,6.089654922485352
247,6.125713348388672
248,6.080018043518066
249,6.192602634429932
250,5.986397743225098
251,6.1424241065979
252,6.364560127258301
253,6.282636642456055
254,6.32826042175293
255,6.087983131408691
256,6.1613874435424805
257,6.299324035644531
258,6.212358474731445
259,6.2133283615112305
260,6.086923599243164
261,6.298364639282227
262,6.214632987976074
263,6.264979362487793
264,6.190646648406982
265,6.21072244644165
266,6.351073265075684
