~iteration~,loss
0,4.7490692138671875
1,5.382059574127197
2,5.865070819854736
3,6.138176441192627
4,6.338931083679199
5,6.456409454345703
6,6.545504570007324
7,6.624229431152344
8,6.73788595199585
9,6.843744277954102
10,6.910860538482666
11,7.000710964202881
12,6.993422031402588
13,6.985732078552246
14,6.93740177154541
15,7.014473915100098
16,6.906195640563965
17,6.7977752685546875
18,6.776855945587158
19,6.868987083435059
20,6.68339729309082
21,6.662683486938477
22,6.508281707763672
23,6.526493549346924
24,6.5312700271606445
25,6.380173683166504
26,6.354593753814697
27,6.378961563110352
28,6.119790077209473
29,6.052120685577393
30,6.1544952392578125
31,6.067450523376465
32,6.21079158782959
33,6.010916233062744
34,6.051634788513184
35,5.977939605712891
36,5.987579822540283
37,5.907025337219238
38,5.918340682983398
39,5.923844814300537
40,5.898550510406494
41,5.780306816101074
42,5.782275199890137
43,5.840494155883789
44,5.831386089324951
45,5.759570121765137
46,5.798886775970459
47,5.8289875984191895
48,5.711836814880371
49,5.841416358947754
50,5.802870750427246
51,5.823205947875977
52,5.763671398162842
53,5.754420757293701
54,5.730421543121338
55,5.795422554016113
56,5.633626461029053
57,5.751029968261719
58,5.72943115234375
59,5.656627178192139
60,5.778058052062988
61,5.661562919616699
62,5.663777828216553
63,5.691468238830566
64,5.8216094970703125
65,5.57304573059082
66,5.632342338562012
67,5.685985565185547
68,5.682675361633301
69,5.808095932006836
70,5.639006614685059
71,5.746713638305664
72,5.591195106506348
73,5.6372270584106445
74,5.517955303192139
75,5.766984462738037
76,5.654404163360596
77,5.636308670043945
78,5.686927318572998
79,5.756093978881836
80,5.90155029296875
81,5.724746227264404
82,5.6854777336120605
83,5.720638275146484
84,5.693263053894043
85,5.793707847595215
86,5.756052017211914
87,5.697512626647949
88,5.726822853088379
89,5.775150299072266
90,5.768465042114258
91,5.693787574768066
92,5.642889976501465
93,5.674778938293457
94,5.712621688842773
95,5.684837818145752
96,5.651838302612305
97,5.764806747436523
98,5.661742687225342
99,5.608500957489014
100,5.579860687255859
101,5.702095985412598
102,5.699279308319092
103,5.809547424316406
104,5.674777030944824
105,5.763005256652832
106,5.779738903045654
107,5.698673725128174
108,5.653109073638916
109,5.668920040130615
110,5.657647132873535
111,5.816255569458008
112,5.935024261474609
113,5.780350208282471
114,5.792961597442627
115,5.820779800415039
116,5.776313781738281
117,5.785512924194336
118,5.795156478881836
119,5.604542255401611
120,5.836303234100342
121,5.779581069946289
122,5.836791515350342
123,5.889547824859619
124,5.664135932922363
125,5.865120887756348
126,5.822048664093018
127,5.736621856689453
128,5.954288959503174
129,5.758785247802734
130,5.805013656616211
131,5.718532562255859
132,5.658305644989014
133,5.893964767456055
134,5.795853614807129
135,5.855558395385742
136,5.8828301429748535
137,5.880365371704102
138,5.71624231338501
139,5.836825847625732
140,5.870692729949951
141,5.807062149047852
142,5.761265277862549
143,5.7627716064453125
144,5.8828229904174805
145,5.815965175628662
146,5.967532157897949
147,5.795940399169922
148,5.772594451904297
149,6.010992050170898
150,5.920013427734375
151,5.996048927307129
152,5.854944229125977
153,5.8185834884643555
154,5.87562370300293
155,5.920404434204102
156,5.90327787399292
157,5.851238250732422
158,5.9063873291015625
159,5.963983535766602
160,5.849915027618408
161,5.983336925506592
162,5.8578290939331055
163,5.780254364013672
164,5.86872673034668
165,5.987945079803467
166,5.899840354919434
167,5.936897277832031
168,5.79368257522583
169,5.7828874588012695
170,5.887584686279297
171,5.809469223022461
172,5.858752727508545
173,5.870062351226807
174,5.942587375640869
175,5.836941242218018
176,5.9910969734191895
177,5.970468521118164
178,5.976228713989258
179,5.932991981506348
180,5.947720527648926
181,5.931633949279785
182,6.019406795501709
183,6.115092754364014
184,6.042729377746582
185,5.965521812438965
186,5.93294620513916
187,5.984853267669678
188,6.056853294372559
189,5.802225112915039
190,6.084866523742676
191,5.900900840759277
192,6.046137809753418
193,6.034926414489746
194,5.965270042419434
195,5.950814247131348
196,6.0598249435424805
197,5.887373924255371
198,6.018989562988281
199,5.9413065910339355
200,6.098929405212402
201,6.040125846862793
202,5.950369358062744
203,5.952846050262451
204,6.052486896514893
205,6.101290702819824
206,5.868635654449463
207,6.071524143218994
208,5.875735282897949
209,6.154313087463379
210,6.055579662322998
211,5.907029151916504
212,6.204721450805664
213,6.019766807556152
214,5.8915557861328125
215,5.8693695068359375
216,6.031672954559326
217,6.004805088043213
218,6.061638832092285
219,5.987939834594727
220,6.075777053833008
221,6.089898586273193
222,6.026058673858643
223,6.096466064453125
224,6.009470462799072
225,6.103391647338867
226,5.9680304527282715
227,6.116400718688965
228,5.9793901443481445
229,6.069786071777344
230,5.997567176818848
231,6.108643531799316
232,5.97596549987793
233,6.115553855895996
234,6.011853218078613
235,6.3680500984191895
236,6.294075965881348
237,5.969782829284668
238,6.052161693572998
239,6.133746147155762
240,6.0461273193359375
241,6.100651264190674
242,6.033374786376953
243,6.1962890625
244,6.079555511474609
245,6.156749725341797
246,6.102351188659668
247,5.9953718185424805
248,6.048364162445068
